player_id,player,team,average_z_score,matches_played,primary_position,simplified_position,detailed_position,position_frequency,matches_with_position_data,num_positions_played,all_positions,is_versatile
32152.0,Francesca Durante,Italy Women's,-0.8632878438089303,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
325210.0,Ivonne Chacón,Colombia Women's,-0.8710228024991126,2,Left Defensive Midfield,Midfielder,Defensive Midfielder,1/4,2,4,"Left Defensive Midfield, Center Forward, Right Defensive Midfield, Right Wing",True
131614.0,Mary Wilombe,Zambia Women's,-0.8717191603045108,2,Left Center Midfield,Midfielder,Central Midfielder,1/2,2,2,"Left Center Midfield, Left Defensive Midfield",True
50152.0,Eva Maria Navarro,Spain Women's,-0.8759281502067051,5,Right Wing,Forward,Winger,5/10,5,3,"Center Forward, Right Wing, Left Wing",True
135779.0,Gabriela Nunes da Silva,Brazil Women's,-0.8895364412743655,1,Right Center Forward,Forward,Forward,1/1,1,1,Right Center Forward,False
24883.0,Sydney Lohmann,Germany Women's,-0.8929060950602896,1,Left Wing,Forward,Winger,1/2,1,2,"Left Wing, Right Wing",True
10390.0,Anja Sønstevold,Norway Women's,-0.8946618678852388,3,Right Back,Defender,Fullback/Wing-Back,3/4,3,2,"Left Back, Right Back",True
10400.0,Gaëlle Thalmann,Switzerland Women's,-0.8953780109657516,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
316798.0,Noxolo Cesane,South Africa Women's,-0.9067013773142136,1,Right Wing,Forward,Winger,2/2,2,1,Right Wing,False
402798.0,Deysiré Mayte Salazar Biscaino,Panama Women's,-0.9069638285458422,3,Center Defensive Midfield,Midfielder,Defensive Midfielder,2/4,3,3,"Center Defensive Midfield, Left Defensive Midfield, Right Defensive Midfield",True
10371.0,Elisa Bartoli,Italy Women's,-0.9082549269852044,1,Right Back,Defender,Fullback/Wing-Back,1/3,1,3,"Right Back, Left Center Back, Right Center Back",True
10230.0,Linda Brigitta Sembrant,Sweden Women's,-0.9111871632819872,1,Right Wing,Forward,Winger,1/3,2,3,"Right Wing, Center Back, Right Center Back",True
402018.0,Mengyu Shen,China PR Women's,-0.920671603801774,2,Right Center Forward,Forward,Forward,2/5,2,3,"Right Center Forward, Left Center Forward, Right Midfield",True
402662.0,Najat Badri,Morocco Women's,-0.9227645564586318,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,2/2,2,1,Right Defensive Midfield,False
402785.0,Rosario del Carmen Vargas Sarasqueta,Panama Women's,-0.923253460701015,1,Left Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Center Back,False
401928.0,Takako Seike,Japan Women's,-0.925441734058555,3,Left Attacking Midfield,Midfielder,Attacking Midfielder,1/5,3,5,"Left Attacking Midfield, Right Attacking Midfield, Left Wing Back, Left Wing, Right Midfield",True
328259.0,Bruna Santos Nhaia,Brazil Women's,-0.925659720621659,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
402117.0,Tiisetso Makhubela,South Africa Women's,-0.931283891227003,3,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/4,3,4,"Right Defensive Midfield, Left Defensive Midfield, Right Center Back, Right Back",True
25445.0,Chae-Rim Kang,Korea Republic Women's,-0.931752806734712,1,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/2,2,2,"Right Defensive Midfield, Right Wing",True
4981.0,Kailen Mary Iacovoni Sheridan,Canada Women's,-0.940629234300298,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
25514.0,Noko Matlou,South Africa Women's,-0.9409447302962352,2,Left Center Back,Defender,Fullback/Wing-Back,4/4,2,1,Left Center Back,False
50156.0,Claudia  Zornoza Sánchez,Spain Women's,-0.9421851813299644,2,Center Defensive Midfield,Midfielder,Defensive Midfielder,2/2,2,1,Center Defensive Midfield,False
25728.0,Karina Sævik,Norway Women's,-0.9501187787618952,3,Left Midfield,Midfielder,Central Midfielder,2/7,3,6,"Center Forward, Left Midfield, Right Midfield, Center Attacking Midfield, Center Defensive Midfield, Left Center Midfield",True
10398.0,Valentina Cernoia,Italy Women's,-0.9532243309153634,1,Center Defensive Midfield,Midfielder,Defensive Midfielder,1/1,1,1,Center Defensive Midfield,False
49913.0,Athenea del Castillo Belvide,Spain Women's,-0.9574514610705056,3,Left Wing,Forward,Winger,2/3,3,2,"Left Wing, Right Wing",True
10420.0,Meriame Terchoun,Switzerland Women's,-0.9576212448546538,4,Right Wing,Forward,Winger,2/6,4,5,"Right Center Midfield, Right Wing, Right Attacking Midfield, Left Center Midfield, Left Center Forward",True
401875.0,Thu Thương Lương Thị,Vietnam Women's,-0.9668021461748714,3,Right Center Back,Defender,Fullback/Wing-Back,3/3,3,1,Right Center Back,False
135153.0,Nesryne El Chad,Morocco Women's,-0.9942890034248107,4,Right Center Back,Defender,Fullback/Wing-Back,5/6,4,2,"Left Center Back, Right Center Back",True
401739.0,Dominique Jaylin Abrena Randle,Philippines Women's,-1.0013570956136886,2,Right Back,Defender,Fullback/Wing-Back,2/3,2,2,"Right Midfield, Right Back",True
25488.0,Yasha Gu,China PR Women's,-1.0016724234580772,2,Left Midfield,Midfielder,Central Midfielder,2/4,2,3,"Left Center Forward, Left Midfield, Right Center Forward",True
89009.0,Yasmin Katie Mrabet,Morocco Women's,-1.0041145611426237,1,Left Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Center Back,False
402667.0,Sofia Bouftini,Morocco Women's,-1.0078600128349229,3,Right Midfield,Midfielder,Central Midfielder,2/4,3,2,"Right Midfield, Left Midfield",True
401800.0,Alexandra Pinell González,Costa Rica Women's,-1.011246085898596,2,Left Center Midfield,Midfielder,Central Midfielder,1/3,2,3,"Left Center Midfield, Right Defensive Midfield, Center Attacking Midfield",True
403292.0,Eun-Ha Jeoun,Korea Republic Women's,-1.0121526802127505,1,Center Forward,Forward,Forward,1/3,1,3,"Center Forward, Left Midfield, Left Defensive Midfield",True
25480.0,Haiyan Wu,China PR Women's,-1.0200769169388,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
10224.0,Sara Caroline Seger,Sweden Women's,-1.020418180567914,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,3/3,3,1,Left Defensive Midfield,False
62951.0,Aniek Nouwen,Netherlands Women's,-1.0251439178427415,2,Left Center Back,Defender,Fullback/Wing-Back,2/5,2,3,"Left Center Back, Left Wing Back, Center Back",True
126508.0,María Pérez,Spain Women's,-1.0322162764459744,1,Center Defensive Midfield,Midfielder,Defensive Midfielder,1/2,1,2,"Center Defensive Midfield, Left Defensive Midfield",True
401636.0,Abbie Larkin,Republic of Ireland Women's,-1.0410278757831373,3,Right Wing,Forward,Winger,3/7,3,5,"Right Defensive Midfield, Right Wing, Left Wing, Right Wing Back, Right Midfield",True
402660.0,Nouhaila Benzina,Morocco Women's,-1.0480436827401167,3,Left Center Back,Defender,Fullback/Wing-Back,3/3,3,1,Left Center Back,False
221888.0,Kerstin Yasmijn Casparij,Netherlands Women's,-1.0532443299245784,5,Right Wing Back,Defender,Fullback/Wing-Back,3/6,5,3,"Left Wing Back, Center Back, Right Wing Back",True
402010.0,Jennyfer Limage,Haiti Women's,-1.058002094462951,1,Right Center Back,Defender,Fullback/Wing-Back,2/2,1,1,Right Center Back,False
402792.0,Wendy Yisbel Natis Bárcenas,Panama Women's,-1.0586697327992558,3,Right Center Back,Defender,Fullback/Wing-Back,3/5,3,3,"Right Center Back, Left Center Back, Left Wing Back",True
401806.0,Emilie Vanessa Valenciano Rojas,Costa Rica Women's,-1.0636058688322123,1,Center Attacking Midfield,Midfielder,Attacking Midfielder,1/3,1,3,"Center Attacking Midfield, Center Defensive Midfield, Left Defensive Midfield",True
15550.0,Bethany England,England Women's,-1.0665451102833423,5,Center Forward,Forward,Forward,2/7,5,5,"Right Center Forward, Center Forward, Right Midfield, Left Center Forward, Center Attacking Midfield",True
15443.0,Merle Frohms,Germany Women's,-1.0767895344212055,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
10109.0,Sanne Troelsgaard-Nielsen,Denmark Women's,-1.0878910293876378,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/3,3,2,"Left Defensive Midfield, Right Defensive Midfield",True
10417.0,Viola Calligaris,Switzerland Women's,-1.0883743229906353,2,Right Back,Defender,Fullback/Wing-Back,1/3,2,3,"Right Back, Left Back, Left Center Midfield",True
25746.0,Kaylin Swart,South Africa Women's,-1.090598780468483,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
355040.0,Gift Nyakno Monday,Nigeria Women's,-1.0922887634126637,1,Right Wing,Forward,Winger,1/1,1,1,Right Wing,False
32339.0,Daphne van Domselaar,Netherlands Women's,-1.0972424374173475,5,Goalkeeper,Goalkeeper,Goalkeeper,5/5,5,1,Goalkeeper,False
43045.0,Sandrine Mauron,Switzerland Women's,-1.1076062351225873,4,Left Center Midfield,Midfielder,Central Midfielder,2/6,4,5,"Left Center Midfield, Left Wing, Right Center Midfield, Center Defensive Midfield, Center Attacking Midfield",True
46549.0,Nicole Anyomi,Germany Women's,-1.10909972218723,3,Left Wing,Forward,Winger,4/7,3,3,"Left Wing, Left Back, Right Wing",True
387449.0,Maria Eduarda Ferreira Sampaio,Brazil Women's,-1.1094123154974704,2,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/3,2,2,"Left Defensive Midfield, Center Defensive Midfield",True
5074.0,Shelina Laura Zadorsky,Canada Women's,-1.1133328480401086,1,Right Center Back,Defender,Fullback/Wing-Back,1/2,1,2,"Right Center Back, Left Center Back",True
25768.0,Adriana María Sachs,Argentina Women's,-1.114895640368863,1,Right Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Center Back,False
402175.0,Peyton McNamara,Jamaica Women's,-1.118425528380338,2,Right Center Midfield,Midfielder,Central Midfielder,1/3,2,3,"Right Center Midfield, Left Defensive Midfield, Center Defensive Midfield",True
131613.0,Hellen Mubanga,Zambia Women's,-1.1193697916639058,1,Right Center Midfield,Midfielder,Central Midfielder,1/1,1,1,Right Center Midfield,False
32333.0,Lynn Wilms,Netherlands Women's,-1.1193796412321684,2,Right Center Back,Defender,Fullback/Wing-Back,2/6,2,4,"Right Center Back, Center Attacking Midfield, Right Wing Back, Right Back",True
26051.0,Dalila Belén Ippolito,Argentina Women's,-1.136028330307031,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/4,2,4,"Right Defensive Midfield, Right Center Midfield, Left Center Midfield, Left Defensive Midfield",True
15615.0,Pauline Peyraud Magnin,France Women's,-1.1391030073073094,5,Goalkeeper,Goalkeeper,Goalkeeper,6/6,5,1,Goalkeeper,False
214481.0,Victoria Esson,New Zealand Women's,-1.141298848286086,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
402781.0,Yenith Elizabett Bailey de la Cruz,Panama Women's,-1.1451221662843296,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
46223.0,Benedetta Glionna,Italy Women's,-1.145267260172642,1,Right Back,Defender,Fullback/Wing-Back,1/2,1,2,"Right Back, Left Wing Back",True
401802.0,Daniela Solera Vega,Costa Rica Women's,-1.145455142034635,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
401640.0,Grace Joanna Ella Jale,New Zealand Women's,-1.146584571069908,2,Center Defensive Midfield,Midfielder,Defensive Midfielder,1/4,2,4,"Center Defensive Midfield, Left Wing Back, Left Center Midfield, Left Wing",True
403281.0,Marcela Restrepo Valencia,Colombia Women's,-1.148389158692636,4,Right Wing,Forward,Winger,2/6,4,5,"Right Back, Right Attacking Midfield, Left Wing, Right Center Midfield, Right Wing",True
276304.0,Guro Bergsvand,Norway Women's,-1.1521798621402817,1,Left Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Center Back,False
402011.0,Danielle Monique Étienne,Haiti Women's,-1.1577132872583982,1,Left Defensive Midfield,Midfielder,Defensive Midfielder,1/2,1,2,"Left Defensive Midfield, Center Defensive Midfield",True
34872.0,Inês Teixeira Pereira,Portugal Women's,-1.1610269645716018,2,Goalkeeper,Goalkeeper,Goalkeeper,2/2,2,1,Goalkeeper,False
34485.0,Gabriela Guillén Alvarez,Costa Rica Women's,-1.162251834170471,1,Left Midfield,Midfielder,Central Midfielder,1/1,1,1,Left Midfield,False
401938.0,Eunice Sakala,Zambia Women's,-1.1633091963692854,1,Goalkeeper,Goalkeeper,Goalkeeper,2/3,2,2,"Goalkeeper, Right Midfield",True
132034.0,Charlotte Layne Grant,Australia Women's,-1.1653459369059131,1,Right Defensive Midfield,Midfielder,Defensive Midfielder,2/2,1,1,Right Defensive Midfield,False
402791.0,Rebeca Margoth Espinosa Justavino,Panama Women's,-1.17185715317615,1,Left Center Back,Defender,Fullback/Wing-Back,2/3,1,2,"Left Center Back, Right Center Back",True
46558.0,Jill Bayings,Netherlands Women's,-1.1733000369696682,1,Left Attacking Midfield,Midfielder,Attacking Midfielder,1/1,1,1,Left Attacking Midfield,False
5100.0,Alyssa Michele Naeher,United States Women's,-1.1796703629219738,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
402459.0,Gabriela Patricia Chávez,Argentina Women's,-1.1870972911778814,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
401881.0,Thị Kiều Chương,Vietnam Women's,-1.1958898256547272,3,Right Center Back,Defender,Fullback/Wing-Back,3/6,3,2,"Right Center Back, Center Back",True
10145.0,Patricia Isabel Sousa Barros Morais,Portugal Women's,-1.1978125225884595,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
131587.0,Gabrielle Rose Rennie,New Zealand Women's,-1.199237186960895,2,Center Forward,Forward,Forward,1/3,2,3,"Center Forward, Right Wing, Right Center Forward",True
25659.0,Merel van Dongen,Netherlands Women's,-1.2096066427269714,1,Left Wing Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Wing Back,False
63783.0,Caitlin Dijkstra,Netherlands Women's,-1.2112563469868265,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/2,2,2,"Right Defensive Midfield, Right Center Back",True
49830.0,María Isabel Rodríguez Rivero,Spain Women's,-1.2127234031544198,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
402015.0,Shwendesky Macélus Joseph,Haiti Women's,-1.2229777357804317,1,Left Center Forward,Forward,Forward,1/1,1,1,Left Center Forward,False
131590.0,Claudia Bunge,New Zealand Women's,-1.2231026216174006,2,Right Center Back,Defender,Fullback/Wing-Back,2/2,2,1,Right Center Back,False
135616.0,Jiali Tang,China PR Women's,-1.2274466950217666,1,Center Forward,Forward,Forward,1/2,1,2,"Center Forward, Left Midfield",True
276442.0,Lene Christensen,Denmark Women's,-1.2285822329544005,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
25718.0,Chiamaka Cynthia Nnadozie,Nigeria Women's,-1.2334063263371318,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
45295.0,Catalina Thomas Coll Lluch,Spain Women's,-1.2349117159964738,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
132147.0,Vast Phiri,Zambia Women's,-1.2361792214588527,2,Left Center Back,Defender,Fullback/Wing-Back,2/3,2,2,"Left Center Back, Right Center Back",True
5038.0,Allysha Lyn Chapman,Canada Women's,-1.2598944743025624,3,Left Back,Defender,Fullback/Wing-Back,4/7,3,2,"Right Back, Left Back",True
402008.0,Kerly Théus,Haiti Women's,-1.264644349240155,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
401999.0,Maudeline Moryl,Haiti Women's,-1.265845805935485,1,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/1,1,1,Right Defensive Midfield,False
46344.0,Catalina Pérez Jaramillo,Colombia Women's,-1.2720935869511565,5,Goalkeeper,Goalkeeper,Goalkeeper,5/5,5,1,Goalkeeper,False
402656.0,Khadija Er-Rmichi,Morocco Women's,-1.2797809858076643,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
31538.0,Mary Alexandra Earps,England Women's,-1.2832176075401915,7,Goalkeeper,Goalkeeper,Goalkeeper,7/7,7,1,Goalkeeper,False
30961.0,Naomie Feller,France Women's,-1.2850145738878478,1,Center Attacking Midfield,Midfielder,Attacking Midfielder,1/1,1,1,Center Attacking Midfield,False
31555.0,Courtney Brosnan,Republic of Ireland Women's,-1.2902835569303348,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
401735.0,Olivia Alexandra Davies Isip McDaniel,Philippines Women's,-1.2927870673787465,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
131629.0,Catherine Musonda,Zambia Women's,-1.29849827543825,2,Goalkeeper,Goalkeeper,Goalkeeper,2/3,2,2,"Goalkeeper, Center Attacking Midfield",True
131695.0,Yu Zhu,China PR Women's,-1.3011472354076878,2,Goalkeeper,Goalkeeper,Goalkeeper,2/2,2,1,Goalkeeper,False
5071.0,Monica Hickmann Alves,Brazil Women's,-1.3017211281120915,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
403284.0,Jung-Mi Kim,Korea Republic Women's,-1.3035841620152828,2,Goalkeeper,Goalkeeper,Goalkeeper,2/2,2,1,Goalkeeper,False
5021.0,Kelley Maureen O'Hara,United States Women's,-1.304243275651057,3,Left Back,Defender,Fullback/Wing-Back,1/3,3,3,"Left Back, Right Back, Left Wing Back",True
135146.0,Ijeoma Esther Okoronkwo,Nigeria Women's,-1.3083207799835006,2,Right Wing,Forward,Winger,1/3,2,3,"Right Wing, Left Wing, Right Midfield",True
5043.0,Nichelle Patrice Prince,Canada Women's,-1.308745711623773,1,Center Attacking Midfield,Midfielder,Attacking Midfielder,1/2,1,2,"Center Attacking Midfield, Left Wing",True
8382.0,Clare Elizabeth Polkinghorne,Australia Women's,-1.3100199359263491,6,Left Center Back,Defender,Fullback/Wing-Back,3/10,6,6,"Left Midfield, Left Center Back, Center Attacking Midfield, Center Back, Left Center Forward, Right Center Forward",True
337744.0,Isibeal Atkinson,Republic of Ireland Women's,-1.3129009320999057,2,Left Wing Back,Defender,Fullback/Wing-Back,2/5,2,4,"Center Forward, Left Wing Back, Left Wing, Left Back",True
38248.0,Luna Nørgaard Gewitz,Denmark Women's,-1.3142369150617712,1,Center Attacking Midfield,Midfielder,Attacking Midfielder,1/2,1,2,"Center Attacking Midfield, Left Center Back",True
389771.0,Young-Geul Yoon,Korea Republic Women's,-1.3430493477451242,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
401933.0,Remina Chiba,Japan Women's,-1.344970566616273,1,Left Wing,Forward,Winger,1/2,1,2,"Left Wing, Center Forward",True
36800.0,Aurora Watten Mikalsen,Norway Women's,-1.3542519966140978,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
42787.0,Mackenzie Arnold,Australia Women's,-1.3568592840427078,7,Goalkeeper,Goalkeeper,Goalkeeper,7/7,7,1,Goalkeeper,False
10406.0,Fabienne Humm,Switzerland Women's,-1.3677317135181393,1,Left Wing,Forward,Winger,1/2,1,2,"Left Wing, Center Forward",True
401728.0,Jennifer Onyi Echegini,Nigeria Women's,-1.3804124605509955,3,Left Center Midfield,Midfielder,Central Midfielder,2/7,3,5,"Center Defensive Midfield, Left Center Midfield, Right Defensive Midfield, Center Forward, Left Midfield",True
401880.0,Kim Thanh Trần Thị,Vietnam Women's,-1.390216921637793,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
45287.0,Alexandra Chidiac,Australia Women's,-1.392388804873577,3,Right Midfield,Midfielder,Central Midfielder,2/6,3,5,"Right Midfield, Left Center Back, Right Wing, Right Center Midfield, Right Defensive Midfield",True
10661.0,Renate Jansen,Netherlands Women's,-1.397226288127862,1,Left Center Forward,Forward,Forward,1/1,1,1,Left Center Forward,False
10157.0,Silvia Rebelo,Portugal Women's,-1.397586209170564,1,Left Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Center Back,False
25627.0,Ayaka Yamashita,Japan Women's,-1.399552708094462,5,Goalkeeper,Goalkeeper,Goalkeeper,5/5,5,1,Goalkeeper,False
131581.0,Letícia Izidoro Lima da Silva,Brazil Women's,-1.4009890178320823,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
401746.0,Kristen Ryley Sy Bugay,Philippines Women's,-1.4075430131430855,2,Left Defensive Midfield,Midfielder,Defensive Midfielder,1/2,2,2,"Left Defensive Midfield, Center Defensive Midfield",True
402022.0,Jiaxing Dou,China PR Women's,-1.408062526945975,2,Left Center Back,Defender,Fullback/Wing-Back,3/5,2,2,"Right Defensive Midfield, Left Center Back",True
403270.0,Natalia Giraldo Alzáte,Colombia Women's,-1.4091711402088185,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
32216.0,Aïssatou Tounkara,France Women's,-1.4124856464709048,1,Left Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Back,False
402014.0,Florsie Love Darlina Joseph,Haiti Women's,-1.4129967212838126,1,Right Wing,Forward,Winger,1/1,1,1,Right Wing,False
4945.0,Havana Solaun,Jamaica Women's,-1.4138118104760526,1,Right Midfield,Midfielder,Central Midfielder,1/2,1,2,"Right Midfield, Center Attacking Midfield",True
62667.0,Jennifer Miley Falk,Sweden Women's,-1.4152172264904317,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
402133.0,Ana Rute Santos Marques Rodrigues,Portugal Women's,-1.4191945125035388,1,Left Defensive Midfield,Midfielder,Defensive Midfielder,1/1,1,1,Left Defensive Midfield,False
32227.0,Emma Snerle,Denmark Women's,-1.4205679308343753,1,Right Wing,Forward,Winger,1/1,1,1,Right Wing,False
401725.0,Olivia Smith,Canada Women's,-1.4281048940994352,1,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/1,1,1,Right Defensive Midfield,False
49873.0,Lara Marti,Switzerland Women's,-1.4442424126042268,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
401722.0,Glory Ogbonna,Nigeria Women's,-1.494838065906593,1,Left Back,Defender,Fullback/Wing-Back,1/2,1,2,"Left Back, Left Wing Back",True
62713.0,Zecira Musovic,Sweden Women's,-1.4992011891243944,6,Goalkeeper,Goalkeeper,Goalkeeper,6/6,6,1,Goalkeeper,False
25611.0,Vanina Noemí Correa,Argentina Women's,-1.5108073591358395,3,Goalkeeper,Goalkeeper,Goalkeeper,3/3,3,1,Goalkeeper,False
62907.0,Ana Vitória Angélica Kliemaschewsk de Araújo,Brazil Women's,-1.5257346085348813,1,Right Midfield,Midfielder,Central Midfielder,1/1,1,1,Right Midfield,False
401647.0,Marit Bratberg Lund,Norway Women's,-1.5566792602035595,1,Left Back,Defender,Fullback/Wing-Back,1/2,1,2,"Left Back, Right Back",True
402021.0,Chen Gao,China PR Women's,-1.580307313605425,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
401870.0,Thị Hằng Khổng,Vietnam Women's,-1.5911907323267822,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
47095.0,Diane Caldwell,Republic of Ireland Women's,-1.656141719266945,1,Right Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Center Back,False
25465.0,Onome Ebi,Nigeria Women's,-1.6581562474758875,1,Right Center Midfield,Midfielder,Central Midfielder,1/3,2,3,"Right Center Midfield, Center Back, Left Center Back",True
389365.0,Maika Hamano,Japan Women's,-1.6817313092450308,1,Right Center Back,Defender,Fullback/Wing-Back,1/2,1,2,"Right Center Back, Left Center Forward",True
25549.0,Tameka Yallop,Australia Women's,-1.6968664709906491,1,Left Defensive Midfield,Midfielder,Defensive Midfielder,1/2,2,2,"Left Defensive Midfield, Left Wing",True
402016.0,Huan Xu,China PR Women's,-1.718791237069816,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
132033.0,Courtney Jade Nevin,Australia Women's,-1.781170795104,1,Right Back,Defender,Fullback/Wing-Back,1/2,1,2,"Right Back, Left Center Back",True
25472.0,Ugochi Desire Oparanozie,Nigeria Women's,-1.8122157877960845,1,Right Center Midfield,Midfielder,Central Midfielder,1/1,1,1,Right Center Midfield,False
31128.0,Solène Durand,France Women's,-1.8134554254538255,1,Goalkeeper,Goalkeeper,Goalkeeper,1/1,1,1,Goalkeeper,False
